20121304,AERO0025,Q1
20153423,AERO0025,Q1
20121024,AERO0025,Q1
20122789,AERO0025,Q1
20153958,AERO0025,Q1
20155616,AERO0025,Q1
20121197,AERO0025,Q1
20154468,AERO0025,Q1
20154242,AERO0025,Q1
20101237,AERO0025,Q1
20154301,AERO0025,Q1
20132536,AERO0025,Q1
20114848,AERO0025,Q1
20156703,AERO0025,Q1
20153539,AERO0025,Q1
20122556,AERO0025,Q1
20124818,AERO0025,Q1
20103957,AERO0025,Q1
20114264,AERO0025,Q1
20121156,AERO0025,Q1
20123219,AERO0025,Q1
20121167,AERO0025,Q1
20113120,AERO0025,Q1
20155602,AERO0025,Q1
20122737,AERO0025,Q1
20122076,AERO0025,Q1
20114116,AERO0025,Q1
20122531,AERO0025,Q1
20153429,AERO0026,Q2
20153958,AERO0026,Q2
20112308,AERO0026,Q2
20155214,AERO0030,Q2
20155159,AERO0030,Q2
20155167,AERO0030,Q2
20155169,AERO0030,Q2
20154866,AERO0030,Q2
20093727,AERO0030,Q2
20101438,AERO0030,Q2
20101027,AERO0030,Q2
20092937,AERO0030,Q2
20154995,AERO0032,Q1
20154981,AERO0032,Q1
20154982,AERO0032,Q1
20154468,AERO0032,Q1
20101027,AERO0032,Q1
20147593,AERO0032,Q1
20155158,AERO0032,Q1
20155181,AERO0032,Q1
20155118,AERO0032,Q1
20111971,AERO0032,Q1
20104152,AERO0032,Q1
20114317,AERO0032,Q1
20143267,AERO0032,Q1
20144712,AERO0032,Q1
20114293,AERO0032,Q1
20112308,AERO0032,Q1
20114161,AERO0032,Q1
20101638,AERO0032,Q1
20113653,AERO0032,Q1
20093727,AERO0033,Q2
20101027,AERO0033,Q2
20153539,AERO0033,Q2
20111971,AERO0033,Q2
20114317,AERO0033,Q2
20144712,AERO0033,Q2
20112308,AERO0033,Q2
20114161,AERO0033,Q2
20101638,AERO0033,Q2
20113653,AERO0033,Q2
20114150,AHUL0032,
20112702,AHUL0032,
20093246,AHUL0032,
20112364,AHUL0032,
20114777,AHUL0032,
20112217,AHUL0032,
20111598,AHUL0032,
20112083,AHUL0032,
20111858,AHUL0032,
20102539,AHUL0032,
20111860,AHUL0032,
20104159,AHUL0032,
20104248,AHUL0032,
20112963,AHUL0032,
20112982,AHUL0032,
20113579,AHUL0040,
20113094,AHUL0040,
20112674,AHUL0040,
20113020,AHUL0040,
20112000,AHUL0040,
20111241,AHUL0040,
20110526,AHUL0040,
20111290,AHUL0040,
20113137,AHUL0040,
20111376,AHUL0040,
20111579,AHUL0041,
20111020,AHUL0041,
20112816,AHUL0041,
20111312,AHUL0041,
20124835,AHUL0045,
20121084,AHUL0045,
20122000,AHUL0045,
20121648,AHUL0045,
20122396,AHUL0045,
20123225,APRI0003,TA
20121342,APRI0003,TA
20115678,APRI0003,TA
20124350,APRI0003,TA
20114037,APRI0003,TA
20101981,APRI0003,TA
20123192,APRI0003,TA
20122158,APRI0003,TA
20122120,APRI0003,TA
20153157,APRI0003,TA
20121068,APRI0003,TA
20123515,APRI0003,TA
20121777,APRI0003,TA
20121189,APRI0003,TA
20110962,APRI0003,TA
20110932,APRI0003,TA
20153429,APRI0004,TA
20154866,APRI0004,TA
20154412,APRI0004,TA
20121094,APRI0004,TA
20103970,APRI0004,TA
20122733,APRI0004,TA
20132915,APRI0004,TA
20121321,APRI0004,TA
20153234,APRI0004,TA
20122642,APRI0004,TA
20121304,APRI0004,TA
20153423,APRI0004,TA
20121024,APRI0004,TA
20122789,APRI0004,TA
20121197,APRI0004,TA
20154242,APRI0004,TA
20101237,APRI0004,TA
20154301,APRI0004,TA
20132536,APRI0004,TA
20114848,APRI0004,TA
20156703,APRI0004,TA
20122556,APRI0004,TA
20124818,APRI0004,TA
20103957,APRI0004,TA
20114264,APRI0004,TA
20121156,APRI0004,TA
20123219,APRI0004,TA
20121167,APRI0004,TA
20113120,APRI0004,TA
20155602,APRI0004,TA
20122737,APRI0004,TA
20122076,APRI0004,TA
20114116,APRI0004,TA
20122531,APRI0004,TA
20123066,APRI0005,TA
20122724,APRI0005,TA
20122937,APRI0005,TA
20154078,APRI0005,TA
20103109,APRI0005,TA
20154675,APRI0005,TA
20121123,APRI0005,TA
20123347,APRI0005,TA
20112421,APRI0005,TA
20122624,APRI0005,TA
20111047,APRI0005,TA
20102349,APRI0005,TA
20124633,APRI0005,TA
20122143,APRI0005,TA
20111651,APRI0005,TA
20115783,APRI0005,TA
20093538,APRI0005,TA
20121142,APRI0005,TA
20114048,APRI0006,TA
20122072,APRI0006,TA
20073435,APRI0006,TA
20122260,APRI0006,TA
20124336,APRI0006,TA
20121306,APRI0006,TA
20084027,APRI0007,TA
20112450,APRI0007,TA
20146720,APRI0007,TA
20125766,APRI0007,TA
20082525,APRI0007,TA
20121279,APRI0007,TA
20114300,APRI0007,TA
20112292,APRI0007,TA
20111748,APRI0007,TA
20112732,APRI0007,TA
20121018,APRI0007,TA
20121091,APRI0007,TA
20122018,APRI0007,TA
20122533,APRI0007,TA
20131391,APRI0007,TA
20103351,APRI0007,TA
20122969,APRI0007,TA
20122848,APRI0007,TA
20125267,APRI0007,TA
20150671,ARCH0002,TA
20154607,ARCH0002,TA
20144666,ARCH0002,TA
20154488,ARCH0002,TA
20151163,ARCH0002,TA
20154230,ARCH0002,TA
20152137,ARCH0002,TA
20151662,ARCH0002,TA
20152994,ARCH0002,TA
20144363,ARCH0002,TA
20153909,ARCH0002,TA
20154041,ARCH0002,TA
20154546,ARCH0002,TA
20152422,ARCH0002,TA
20151114,ARCH0002,TA
20155883,ARCH0002,TA
20155886,ARCH0002,TA
20156238,ARCH0002,TA
20155741,ARCH0002,TA
20153871,ARCH0002,TA
20156133,ARCH0002,TA
20132011,ARCH0003,Q1
20133324,ARCH0003,Q1
20132170,ARCH0003,Q1
20135347,ARCH0003,Q1
20131584,ARCH0003,Q1
20132964,ARCH0003,Q1
20130913,ARCH0006,TA
20140700,ARCH0006,TA
20140907,ARCH0006,TA
20131372,ARCH0006,TA
20144439,ARCH0006,TA
20132828,ARCH0006,TA
20143067,ARCH0006,TA
20133510,ARCH0006,TA
20134472,ARCH0006,TA
20131403,ARCH0006,TA
20135164,ARCH0006,TA
20155883,ARCH0006,TA
20155886,ARCH0006,TA
20156238,ARCH0006,TA
20155741,ARCH0006,TA
20102670,ARCH0006,TA
20153871,ARCH0006,TA
20156133,ARCH0006,TA
20130913,ARCH0009,Q1
20140700,ARCH0009,Q1
20140907,ARCH0009,Q1
20131372,ARCH0009,Q1
20134556,ARCH0009,Q1
20141088,ARCH0009,Q1
20144439,ARCH0009,Q1
20132828,ARCH0009,Q1
20143067,ARCH0009,Q1
20143229,ARCH0009,Q1
20133510,ARCH0009,Q1
20134472,ARCH0009,Q1
20131403,ARCH0009,Q1
20135164,ARCH0009,Q1
20155883,ARCH0009,Q1
20155886,ARCH0009,Q1
20156238,ARCH0009,Q1
20155741,ARCH0009,Q1
20102670,ARCH0009,Q1
20153871,ARCH0009,Q1
20156133,ARCH0009,Q1
20132773,ARCH0017,Q2
20125726,ARCH0017,Q2
20131161,ARCH0017,Q2
20104330,ARCH0017,Q2
20125295,ARCH0017,Q2
20131542,ARCH0017,Q2
20132925,ARCH0017,Q2
20133009,ARCH0017,Q2
20134487,ARCH0017,Q2
20135506,ARCH0017,Q2
20155883,ARCH0017,Q2
20155886,ARCH0017,Q2
20156238,ARCH0017,Q2
20155741,ARCH0017,Q2
20102670,ARCH0017,Q2
20153871,ARCH0017,Q2
20156133,ARCH0017,Q2
20155120,ARCH0027,Q1
20082353,ARCH0027,Q1
20145757,ARCH0027,Q1
20124835,ARCH0027,Q1
20121084,ARCH0027,Q1
20125305,ARCH0027,Q1
20122000,ARCH0027,Q1
20093534,ARCH0027,Q1
20146423,ARCH0027,Q1
20144614,ARCH0027,Q1
20121648,ARCH0027,Q1
20094130,ARCH0027,Q1
20146247,ARCH0027,Q1
20146422,ARCH0027,Q1
20121364,ARCH0027,Q1
20102670,ARCH0027,Q1
20083461,ARCH0027,Q1
20145402,ARCH0027,Q1
20120755,ARCH0027,Q1
20145960,ARCH0027,Q1
20123157,ARCH0027,Q1
20122396,ARCH0027,Q1
20155120,ARCH0065,Q2
20115686,ARCH0065,Q2
20111729,ARCH0065,Q2
20125453,ARCH0065,Q2
20135725,ARCH0065,Q2
20110987,ARCH0065,Q2
20111582,ARCH0065,Q2
20114214,ARCH0065,Q2
20112362,ARCH0065,Q2
20135758,ARCH0065,Q2
20135894,ARCH0065,Q2
20135392,ARCH0065,Q2
20114217,ARCH0065,Q2
20083508,ARCH0065,Q2
20135771,ARCH0065,Q2
20114482,ARCH0065,Q2
20114170,ARCH0065,Q2
20135454,ARCH0065,Q2
20112690,ARCH0065,Q2
20111743,ARCH0065,Q2
20101966,ARCH0065,Q2
20144529,ARCH0065,Q2
20104039,ARCH0065,Q2
20135571,ARCH0065,Q2
20135890,ARCH0065,Q2
20150671,ARCH0066,Q2
20154607,ARCH0066,Q2
20144666,ARCH0066,Q2
20154488,ARCH0066,Q2
20151163,ARCH0066,Q2
20154230,ARCH0066,Q2
20152137,ARCH0066,Q2
20151662,ARCH0066,Q2
20152994,ARCH0066,Q2
20144363,ARCH0066,Q2
20153909,ARCH0066,Q2
20154041,ARCH0066,Q2
20154546,ARCH0066,Q2
20152422,ARCH0066,Q2
20151114,ARCH0066,Q2
20155883,ARCH0066,Q2
20155886,ARCH0066,Q2
20156238,ARCH0066,Q2
20155741,ARCH0066,Q2
20153871,ARCH0066,Q2
20156133,ARCH0066,Q2
20143676,ARCH0067,Q2
20133324,ARCH0067,Q2
20134550,ARCH0067,Q2
20135261,ARCH0067,Q2
20150671,ARCH0067,Q2
20154607,ARCH0067,Q2
20144666,ARCH0067,Q2
20154488,ARCH0067,Q2
20151163,ARCH0067,Q2
20154230,ARCH0067,Q2
20152137,ARCH0067,Q2
20151662,ARCH0067,Q2
20152994,ARCH0067,Q2
20144363,ARCH0067,Q2
20153909,ARCH0067,Q2
20154041,ARCH0067,Q2
20154546,ARCH0067,Q2
20152422,ARCH0067,Q2
20151114,ARCH0067,Q2
20155883,ARCH0067,Q2
20155886,ARCH0067,Q2
20156238,ARCH0067,Q2
20155741,ARCH0067,Q2
20153871,ARCH0067,Q2
20156133,ARCH0067,Q2
20146620,ARCH0067,Q2
20150201,ARCH0067,Q2
20132773,ARCH0068,Q1
20125726,ARCH0068,Q1
20131161,ARCH0068,Q1
20104330,ARCH0068,Q1
20125295,ARCH0068,Q1
20131542,ARCH0068,Q1
20132925,ARCH0068,Q1
20133009,ARCH0068,Q1
20134487,ARCH0068,Q1
20135506,ARCH0068,Q1
20132011,ARCH0069,Q1
20143676,ARCH0069,Q1
20132170,ARCH0069,Q1
20135347,ARCH0069,Q1
20132964,ARCH0069,Q1
20132773,ARCH0069,Q1
20125726,ARCH0069,Q1
20131161,ARCH0069,Q1
20104330,ARCH0069,Q1
20125295,ARCH0069,Q1
20131542,ARCH0069,Q1
20132925,ARCH0069,Q1
20133009,ARCH0069,Q1
20134487,ARCH0069,Q1
20135506,ARCH0069,Q1
20130913,ARCH0071,Q1
20140700,ARCH0071,Q1
20140907,ARCH0071,Q1
20145685,ARCH0071,Q1
20131372,ARCH0071,Q1
20134556,ARCH0071,Q1
20141088,ARCH0071,Q1
20144439,ARCH0071,Q1
20132828,ARCH0071,Q1
20143067,ARCH0071,Q1
20143229,ARCH0071,Q1
20133510,ARCH0071,Q1
20134472,ARCH0071,Q1
20131403,ARCH0071,Q1
20135164,ARCH0071,Q1
20154203,ARCH0071,Q1
20155120,ARCH0075,Q1
20082353,ARCH0075,Q1
20145757,ARCH0075,Q1
20124835,ARCH0075,Q1
20121084,ARCH0075,Q1
20125305,ARCH0075,Q1
20122000,ARCH0075,Q1
20093534,ARCH0075,Q1
20146423,ARCH0075,Q1
20144614,ARCH0075,Q1
20121648,ARCH0075,Q1
20146247,ARCH0075,Q1
20146422,ARCH0075,Q1
20121364,ARCH0075,Q1
20102670,ARCH0075,Q1
20145402,ARCH0075,Q1
20120755,ARCH0075,Q1
20145960,ARCH0075,Q1
20123157,ARCH0075,Q1
20122396,ARCH0075,Q1
20132773,ARCH0079,Q1
20125726,ARCH0079,Q1
20131161,ARCH0079,Q1
20104330,ARCH0079,Q1
20125295,ARCH0079,Q1
20131542,ARCH0079,Q1
20132925,ARCH0079,Q1
20133009,ARCH0079,Q1
20134487,ARCH0079,Q1
20135506,ARCH0079,Q1
20154367,ARCH0079,Q1
20102670,ARCH0079,Q1
20083262,ARCH0079,Q1
20091068,ARCH0079,Q1
20145919,ARCH0079,Q1
20093705,ARCH0079,Q1
20082353,ARCH0080,Q2
20145757,ARCH0080,Q2
20125305,ARCH0080,Q2
20093534,ARCH0080,Q2
20146423,ARCH0080,Q2
20144614,ARCH0080,Q2
20094130,ARCH0080,Q2
20146247,ARCH0080,Q2
20146422,ARCH0080,Q2
20121364,ARCH0080,Q2
20102670,ARCH0080,Q2
20135890,ARCH0080,Q2
20083461,ARCH0080,Q2
20145402,ARCH0080,Q2
20120755,ARCH0080,Q2
20145960,ARCH0080,Q2
20123157,ARCH0080,Q2
20125453,ARCH0115,Q1
20082353,ARCH0115,Q1
20145757,ARCH0115,Q1
20124835,ARCH0115,Q1
20121084,ARCH0115,Q1
20112494,ARCH0115,Q1
20125305,ARCH0115,Q1
20122000,ARCH0115,Q1
20093534,ARCH0115,Q1
20146423,ARCH0115,Q1
20144614,ARCH0115,Q1
20121648,ARCH0115,Q1
20146247,ARCH0115,Q1
20146422,ARCH0115,Q1
20121364,ARCH0115,Q1
20102670,ARCH0115,Q1
20083461,ARCH0115,Q1
20145402,ARCH0115,Q1
20120755,ARCH0115,Q1
20145960,ARCH0115,Q1
20123157,ARCH0115,Q1
20122396,ARCH0115,Q1
20115686,ARCH0116,Q2
20111729,ARCH0116,Q2
20125453,ARCH0116,Q2
20135725,ARCH0116,Q2
20110987,ARCH0116,Q2
20111582,ARCH0116,Q2
20114214,ARCH0116,Q2
20112362,ARCH0116,Q2
20135758,ARCH0116,Q2
20135894,ARCH0116,Q2
20135392,ARCH0116,Q2
20114217,ARCH0116,Q2
20083508,ARCH0116,Q2
20135771,ARCH0116,Q2
20114482,ARCH0116,Q2
20114170,ARCH0116,Q2
20135454,ARCH0116,Q2
20112690,ARCH0116,Q2
20111743,ARCH0116,Q2
20101966,ARCH0116,Q2
20144529,ARCH0116,Q2
20104039,ARCH0116,Q2
20135571,ARCH0116,Q2
20135890,ARCH0116,Q2
20136823,ARCH0117,Q1
20112031,ARCH0117,Q1
20093702,ARCH0117,Q1
20091199,ARCH0117,Q1
20094096,ARCH0117,Q1
20111362,ARCH0117,Q1
20083553,ARCH0117,Q1
20104421,ARCH0117,Q1
20154050,ARCH2002,Q1
20154203,ARCH2002,Q1
20155038,ARCH2003,Q2
20082353,ARCH2003,Q2
20145757,ARCH2003,Q2
20112494,ARCH2003,Q2
20125305,ARCH2003,Q2
20093534,ARCH2003,Q2
20146423,ARCH2003,Q2
20144614,ARCH2003,Q2
20094130,ARCH2003,Q2
20146247,ARCH2003,Q2
20146422,ARCH2003,Q2
20121364,ARCH2003,Q2
20102670,ARCH2003,Q2
20083461,ARCH2003,Q2
20145402,ARCH2003,Q2
20120755,ARCH2003,Q2
20145960,ARCH2003,Q2
20123157,ARCH2003,Q2
20154050,ARCH2004,TA
20155038,ARCH2007,Q1
20082353,ARCH2007,Q1
20145757,ARCH2007,Q1
20124835,ARCH2007,Q1
20121084,ARCH2007,Q1
20112494,ARCH2007,Q1
20125305,ARCH2007,Q1
20122000,ARCH2007,Q1
20093534,ARCH2007,Q1
20146423,ARCH2007,Q1
20144614,ARCH2007,Q1
20121648,ARCH2007,Q1
20094130,ARCH2007,Q1
20146247,ARCH2007,Q1
20146422,ARCH2007,Q1
20121364,ARCH2007,Q1
20102670,ARCH2007,Q1
20083461,ARCH2007,Q1
20145402,ARCH2007,Q1
20120755,ARCH2007,Q1
20145960,ARCH2007,Q1
20123157,ARCH2007,Q1
20122396,ARCH2007,Q1
20155120,ARCH2009,Q2
20082353,ARCH2009,Q2
20145757,ARCH2009,Q2
20112494,ARCH2009,Q2
20125305,ARCH2009,Q2
20093534,ARCH2009,Q2
20146423,ARCH2009,Q2
20144614,ARCH2009,Q2
20094130,ARCH2009,Q2
20146247,ARCH2009,Q2
20146422,ARCH2009,Q2
20121364,ARCH2009,Q2
20083461,ARCH2009,Q2
20145402,ARCH2009,Q2
20120755,ARCH2009,Q2
20145960,ARCH2009,Q2
20123157,ARCH2009,Q2
20082353,ARCH2011,Q2
20145757,ARCH2011,Q2
20112494,ARCH2011,Q2
20125305,ARCH2011,Q2
20093534,ARCH2011,Q2
20146423,ARCH2011,Q2
20144614,ARCH2011,Q2
20094130,ARCH2011,Q2
20146247,ARCH2011,Q2
20146422,ARCH2011,Q2
20121364,ARCH2011,Q2
